Name,Type,FLOPs,CPercent,Memory,MPercent,Params,PPercent,InShape,OutShape
/model.0/conv/Conv,Conv,91750400,2.59%,6554496,9.56%,448,0.01%,1x3x320x320,1x16x320x320
/model.0/act/Sigmoid,Sigmoid,104857600,2.96%,6553600,9.56%,0,0.00%,1x16x320x320,1x16x320x320
/model.0/act/Mul,Mul,3276800,0.09%,6553600,9.56%,0,0.00%,1x16x320x320,1x16x320x320
/model.1/MaxPool,MaxPool,3276800,0.09%,1638400,2.39%,0,0.00%,1x16x320x320,1x16x160x160
/model.2/conv/Conv,Conv,237568000,6.70%,3286080,4.79%,4640,0.05%,1x16x160x160,1x32x160x160
/model.2/act/Sigmoid,Sigmoid,52428800,1.48%,3276800,4.78%,0,0.00%,1x32x160x160,1x32x160x160
/model.2/act/Mul,Mul,1638400,0.05%,3276800,4.78%,0,0.00%,1x32x160x160,1x32x160x160
/model.3/MaxPool,MaxPool,1638400,0.05%,819200,1.20%,0,0.00%,1x32x160x160,1x32x80x80
/model.4/conv/Conv,Conv,236748800,6.67%,1675392,2.44%,18496,0.21%,1x32x80x80,1x64x80x80
/model.4/act/Sigmoid,Sigmoid,26214400,0.74%,1638400,2.39%,0,0.00%,1x64x80x80,1x64x80x80
/model.4/act/Mul,Mul,819200,0.02%,1638400,2.39%,0,0.00%,1x64x80x80,1x64x80x80
/model.5/MaxPool,MaxPool,819200,0.02%,409600,0.60%,0,0.00%,1x64x80x80,1x64x40x40
/model.6/conv/Conv,Conv,236339200,6.66%,966912,1.41%,73856,0.83%,1x64x40x40,1x128x40x40
/model.6/act/Sigmoid,Sigmoid,13107200,0.37%,819200,1.20%,0,0.00%,1x128x40x40,1x128x40x40
/model.6/act/Mul,Mul,409600,0.01%,819200,1.20%,0,0.00%,1x128x40x40,1x128x40x40
/model.7/MaxPool,MaxPool,409600,0.01%,204800,0.30%,0,0.00%,1x128x40x40,1x128x20x20
/model.8/conv/Conv,Conv,236134400,6.66%,999936,1.46%,295168,3.33%,1x128x20x20,1x256x20x20
/model.8/act/Sigmoid,Sigmoid,6553600,0.18%,409600,0.60%,0,0.00%,1x256x20x20,1x256x20x20
/model.8/act/Mul,Mul,204800,0.01%,409600,0.60%,0,0.00%,1x256x20x20,1x256x20x20
/model.9/MaxPool,MaxPool,204800,0.01%,102400,0.15%,0,0.00%,1x256x20x20,1x256x10x10
/model.10/conv/Conv,Conv,236032000,6.65%,2565120,3.74%,1180160,13.33%,1x256x10x10,1x512x10x10
/model.10/act/Sigmoid,Sigmoid,3276800,0.09%,204800,0.30%,0,0.00%,1x512x10x10,1x512x10x10
/model.10/act/Mul,Mul,102400,0.00%,204800,0.30%,0,0.00%,1x512x10x10,1x512x10x10
/model.12/MaxPool,MaxPool,409600,0.01%,204800,0.30%,0,0.00%,1x512x11x11,1x512x10x10
/model.13/conv/Conv,Conv,943923200,26.61%,9848832,14.37%,4719616,53.30%,1x512x10x10,1x1024x10x10
/model.13/act/Sigmoid,Sigmoid,6553600,0.18%,409600,0.60%,0,0.00%,1x1024x10x10,1x1024x10x10
/model.13/act/Mul,Mul,204800,0.01%,409600,0.60%,0,0.00%,1x1024x10x10,1x1024x10x10
/model.14/conv/Conv,Conv,52480000,1.48%,627200,0.91%,262400,2.96%,1x1024x10x10,1x256x10x10
/model.14/act/Sigmoid,Sigmoid,1638400,0.05%,102400,0.15%,0,0.00%,1x256x10x10,1x256x10x10
/model.14/act/Mul,Mul,51200,0.00%,102400,0.15%,0,0.00%,1x256x10x10,1x256x10x10
/model.15/conv/Conv,Conv,236032000,6.65%,2565120,3.74%,1180160,13.33%,1x256x10x10,1x512x10x10
/model.16/conv/Conv,Conv,6579200,0.19%,116992,0.17%,32896,0.37%,1x256x10x10,1x128x10x10
/model.15/act/Sigmoid,Sigmoid,3276800,0.09%,204800,0.30%,0,0.00%,1x512x10x10,1x512x10x10
/model.16/act/Sigmoid,Sigmoid,819200,0.02%,51200,0.07%,0,0.00%,1x128x10x10,1x128x10x10
/model.15/act/Mul,Mul,102400,0.00%,204800,0.30%,0,0.00%,1x512x10x10,1x512x10x10
/model.16/act/Mul,Mul,25600,0.00%,51200,0.07%,0,0.00%,1x128x10x10,1x128x10x10
/model.17/Resize,Resize,0,0.00%,204816,0.30%,4,0.00%,1x128x10x10,1x128x20x20
/model.20/m.1/Conv,Conv,26163000,0.74%,363630,0.53%,130815,1.48%,1x512x10x10,1x255x10x10
/model.19/conv/Conv,Conv,707993600,19.96%,2179584,3.18%,884992,9.99%,1x384x20x20,1x256x20x20
/model.20/Transpose_1,Transpose,0,0.00%,102000,0.15%,0,0.00%,1x3x85x10x10,1x3x10x10x85
/model.19/act/Sigmoid,Sigmoid,6553600,0.18%,409600,0.60%,0,0.00%,1x256x20x20,1x256x20x20
/model.20/Sigmoid_1,Sigmoid,1632000,0.05%,102000,0.15%,0,0.00%,1x3x10x10x85,1x3x10x10x85
/model.19/act/Mul,Mul,204800,0.01%,409600,0.60%,0,0.00%,1x256x20x20,1x256x20x20
/model.20/Split_1,Split,0,0.00%,102024,0.15%,3,0.00%,1x3x10x10x85,1x3x10x10x2
/model.20/m.0/Conv,Conv,52428000,1.48%,539070,0.79%,65535,0.74%,1x256x20x20,1x255x20x20
/model.20/Mul_4,Mul,1200,0.00%,2400,0.00%,0,0.00%,1x3x10x10x2,1x3x10x10x2
/model.20/Mul_6,Mul,1200,0.00%,2400,0.00%,0,0.00%,1x3x10x10x2,1x3x10x10x2
/model.20/Add_1,Add,1200,0.00%,3600,0.01%,600,0.01%,1x3x10x10x2,1x3x10x10x2
/model.20/Pow_1,Pow,38400,0.00%,2400,0.00%,0,0.00%,1x3x10x10x2,1x3x10x10x2
/model.20/Transpose,Transpose,0,0.00%,408000,0.60%,0,0.00%,1x3x85x20x20,1x3x20x20x85
/model.20/Mul_5,Mul,1200,0.00%,2400,0.00%,0,0.00%,1x3x10x10x2,1x3x10x10x2
/model.20/Mul_7,Mul,1200,0.00%,3600,0.01%,600,0.01%,1x3x10x10x2,1x3x10x10x2
/model.20/Sigmoid,Sigmoid,6528000,0.18%,408000,0.60%,0,0.00%,1x3x20x20x85,1x3x20x20x85
/model.20/Split,Split,0,0.00%,408000,0.60%,0,0.00%,1x3x20x20x85,1x3x20x20x2
/model.20/Mul,Mul,4800,0.00%,9600,0.01%,0,0.00%,1x3x20x20x2,1x3x20x20x2
/model.20/Mul_2,Mul,4800,0.00%,9600,0.01%,0,0.00%,1x3x20x20x2,1x3x20x20x2
/model.20/Add,Add,4800,0.00%,14400,0.02%,2400,0.03%,1x3x20x20x2,1x3x20x20x2
/model.20/Pow,Pow,153600,0.00%,9600,0.01%,0,0.00%,1x3x20x20x2,1x3x20x20x2
/model.20/Mul_1,Mul,4800,0.00%,9600,0.01%,0,0.00%,1x3x20x20x2,1x3x20x20x2
/model.20/Mul_3,Mul,4800,0.00%,14400,0.02%,2400,0.03%,1x3x20x20x2,1x3x20x20x2
Total,_,3547632200,100%,68548804,100%,8855213,100%,_,_
